order_id,order_date,ship_date,region,category,sub_category,customer_segment,ship_mode,quantity,unit_price,discount,sales,profit
ORD-43100,2023-11-05,2023-11-08,East,Groceries,Dairy,Consumer,Standard,6,8.47,0.06,47.77,13.03
ORD-43101,2021-06-13,2021-06-17,Northeast,Furniture,Beds,Consumer,Standard,9,103.66,0.09,848.98,78.87
ORD-43102,2022-08-31,2022-09-07,East,Electronics,Tablets,Consumer,Standard,12,596.7,0.1,6444.36,1845.96
ORD-43103,2021-05-15,2021-05-20,Central,Electronics,Phones,Home Office,Standard,15,848.56,0.26,9419.02,205.69
ORD-43104,2023-11-28,2023-12-03,Southwest,Groceries,Snacks,Consumer,Second Class,7,23.38,0.21,129.29,8.82
ORD-43105,2023-10-23,2023-10-26,West,Groceries,Beverages,Corporate,Standard,8,12.6,0.07,93.74,18.39
ORD-43106,2021-08-08,2021-08-09,West,Furniture,Tables,Consumer,First Class,2,223.28,0.09,406.37,107.88
ORD-43107,2023-01-30,2023-02-06,West,Groceries,Snacks,Home Office,Second Class,12,18.78,0.1,202.82,37.52
ORD-43108,2021-01-09,2021-01-16,South,Groceries,Snacks,Corporate,Standard,9,18.38,0.26,122.41,7.68
ORD-43109,2021-01-04,2021-01-11,Central,Clothing,Sports,Corporate,Standard,5,29.04,0.29,103.09,13.93
ORD-43110,2021-03-17,2021-03-18,South,Groceries,Snacks,Consumer,Second Class,9,28.58,0.26,190.34,16.18
ORD-43111,2022-09-10,2022-09-14,Southwest,Electronics,Tablets,Consumer,First Class,3,317.77,0.2,762.65,21.09
ORD-43112,2023-11-11,2023-11-17,East,Clothing,Sports,Corporate,Second Class,1,146.44,0.11,130.33,28.0
ORD-43113,2022-02-11,2022-02-13,East,Groceries,Snacks,Consumer,Second Class,15,47.04,0.11,627.98,115.35
ORD-43114,2021-03-10,2021-03-12,Northeast,Electronics,Laptops,Home Office,Second Class,5,424.88,0.09,1933.2,471.66
ORD-43115,2021-09-02,2021-09-04,Northeast,Clothing,Sports,Consumer,First Class,9,47.6,0.05,406.98,113.03
ORD-43116,2023-04-23,2023-04-27,Northeast,Groceries,Beverages,Consumer,Standard,5,43.18,0.06,202.95,66.99
ORD-43117,2022-07-03,2022-07-08,Central,Furniture,Beds,Consumer,First Class,11,452.9,0.23,3836.06,133.2
ORD-43118,2023-08-01,2023-08-02,Southwest,Electronics,Laptops,Home Office,Standard,9,1396.91,0.2,10057.75,450.61
ORD-43119,2022-09-16,2022-09-21,North,Clothing,Men,Corporate,Same Day,14,14.57,0.04,195.82,64.69
ORD-43120,2022-06-27,2022-07-03,East,Clothing,Women,Corporate,Same Day,9,52.48,0.11,420.36,34.9
ORD-43121,2023-06-27,2023-07-01,East,Clothing,Kids,Consumer,Standard,1,67.95,0.05,64.55,11.78
ORD-43122,2022-12-20,2022-12-26,North,Clothing,Women,Consumer,First Class,10,16.0,0.07,148.8,18.07
ORD-43123,2021-04-07,2021-04-14,Northeast,Furniture,Storage,Consumer,First Class,14,502.37,0.05,6681.52,516.98
ORD-43124,2021-07-30,2021-08-04,North,Clothing,Sports,Consumer,Same Day,1,113.11,0.06,106.32,27.45
ORD-43125,2021-06-06,2021-06-10,North,Groceries,Dairy,Corporate,Standard,2,23.49,0.06,44.16,10.59
ORD-43126,2021-10-19,2021-10-25,Northeast,Electronics,Laptops,Consumer,First Class,13,745.46,0.08,8915.7,878.63
ORD-43127,2021-09-30,2021-10-03,West,Groceries,Beverages,Consumer,First Class,4,18.17,0.11,64.69,12.26
ORD-43128,2023-03-20,2023-03-21,Central,Furniture,Chairs,Corporate,Second Class,12,334.57,0.29,2850.54,179.72
ORD-43129,2021-04-24,2021-04-25,Central,Electronics,Accessories,Consumer,Standard,3,762.56,0.28,1647.13,119.19
ORD-43130,2021-04-30,2021-05-03,North,Clothing,Kids,Corporate,First Class,10,159.63,0.09,1452.63,173.07
ORD-43131,2023-10-26,2023-10-27,West,Groceries,Produce,Corporate,Standard,15,11.34,0.08,156.49,16.44
ORD-43132,2022-07-07,2022-07-12,North,Groceries,Beverages,Corporate,Standard,3,44.94,0.03,130.78,18.92
ORD-43133,2022-12-02,2022-12-06,West,Furniture,Storage,Corporate,Same Day,2,262.41,0.11,467.09,95.92
ORD-43134,2021-11-06,2021-11-09,Northeast,Groceries,Snacks,Corporate,First Class,9,10.67,0.07,89.31,27.68
ORD-43135,2023-09-14,2023-09-15,West,Clothing,Women,Consumer,Standard,12,188.97,0.11,2018.2,599.66
ORD-43136,2021-05-21,2021-05-27,Northeast,Clothing,Sports,Home Office,Standard,2,136.91,0.08,251.91,39.27
ORD-43137,2021-08-28,2021-09-01,South,Electronics,Laptops,Consumer,Standard,15,310.66,0.23,3588.12,150.67
ORD-43138,2023-06-20,2023-06-22,,Furniture,Storage,Home Office,Standard,3,357.56,0.26,793.78,20.03
ORD-43139,2023-10-12,2023-10-15,North,Clothing,Sports,Home Office,Standard,7,25.05,0.04,168.34,27.63
ORD-43140,2021-09-26,2021-09-29,East,Clothing,Sports,Consumer,Standard,1,12.68,0.06,11.92,0.74
ORD-43141,2022-04-18,2022-04-21,West,Groceries,Beverages,Consumer,Standard,9,5.56,0.11,44.54,13.51
ORD-43142,2022-09-24,2022-09-25,South,Electronics,Accessories,Home Office,Second Class,15,1415.99,0.25,15929.89,1052.41
ORD-43143,2022-11-18,2022-11-22,West,Electronics,Tablets,Consumer,Standard,12,501.23,0.1,5413.28,466.77
ORD-43144,2021-11-21,2021-11-26,East,Electronics,Tablets,Corporate,Standard,7,1388.38,0.1,8746.79,2661.8
ORD-43145,2022-05-15,2022-05-19,Southwest,Groceries,Beverages,Home Office,Standard,7,33.21,0.19,188.3,7.75
ORD-43146,2023-07-24,2023-07-25,West,Furniture,Chairs,Consumer,First Class,3,120.92,0.07,337.37,113.25
ORD-43147,2023-10-01,2023-10-02,South,Clothing,Kids,Consumer,Standard,11,51.88,0.23,439.42,41.49
ORD-43148,2021-10-05,2021-10-11,West,Electronics,Tablets,Corporate,First Class,9,1479.61,0.1,11984.84,2790.42
ORD-43149,2023-01-05,2023-01-09,Central,Electronics,Laptops,Corporate,Standard,2,948.11,0.27,1384.24,81.26
ORD-43150,2021-12-31,2022-01-02,Northeast,Clothing,Kids,Consumer,First Class,10,122.28,0.09,1112.75,210.09
ORD-43151,2023-02-22,2023-02-23,Northeast,Electronics,Laptops,Consumer,Second Class,5,930.15,0.07,4325.2,1398.65
ORD-43152,2021-05-04,2021-05-07,West,Furniture,Chairs,Home Office,Standard,10,635.97,0.06,5978.12,1341.2
ORD-43153,2021-12-11,2021-12-16,Central,Furniture,Storage,Consumer,First Class,10,371.11,0.24,2820.44,130.48
ORD-43154,2022-12-15,2022-12-16,North,Clothing,Women,Consumer,Second Class,7,83.31,0.04,559.84,77.35
ORD-43155,2021-10-12,2021-10-15,West,Groceries,Snacks,Home Office,Standard,5,32.45,0.11,144.4,26.28
ORD-43156,2022-06-18,2022-06-25,Central,Clothing,Women,Consumer,Standard,3,93.91,0.24,214.11,12.3
ORD-43157,2022-07-11,2022-07-14,North,Furniture,Storage,Home Office,Same Day,13,165.46,0.04,2064.94,353.06
ORD-43158,2023-01-08,2023-01-13,Southwest,Groceries,Snacks,Consumer,Standard,5,37.17,0.24,141.25,3.8
ORD-43159,2022-10-31,2022-11-05,North,Electronics,Accessories,Consumer,Standard,15,208.27,0.08,2874.13,574.59
ORD-43160,2021-01-04,2021-01-09,West,Groceries,Produce,Consumer,Standard,1,34.23,0.1,30.81,8.76
ORD-43161,2022-06-12,2022-06-13,East,Electronics,Phones,Consumer,Standard,8,1442.04,0.1,10382.69,2807.53
ORD-43162,2022-08-04,2022-08-10,Northeast,Clothing,Kids,Corporate,Standard,10,164.02,0.05,1558.19,234.31
ORD-43163,2023-01-11,2023-01-16,East,Groceries,Dairy,Consumer,Second Class,9,30.52,0.07,255.45,63.65
ORD-43164,2021-05-15,2021-05-22,Northeast,Groceries,Dairy,Consumer,Standard,2,48.28,0.05,91.73,22.5
ORD-43165,2023-07-22,2023-07-29,Central,Electronics,Laptops,Consumer,Second Class,2,728.34,0.25,1092.51,133.02
ORD-43166,2021-06-11,2021-06-16,North,Clothing,Men,Consumer,Standard,12,11.91,0.05,135.77,34.06
ORD-43167,2022-06-22,2022-06-25,North,Furniture,Chairs,Consumer,Standard,9,434.79,0.07,3639.19,306.94
ORD-43168,2021-01-10,2021-01-15,West,Electronics,Accessories,Home Office,First Class,8,1355.91,0.12,9545.61,1031.33
ORD-43169,2023-09-15,2023-09-22,Central,Electronics,Accessories,Consumer,Second Class,10,449.18,0.29,3189.18,330.84
ORD-43170,2023-06-16,2023-06-18,South,Electronics,Tablets,Consumer,Second Class,8,1345.95,0.23,8291.05,336.51
ORD-43171,2021-10-14,2021-10-19,East,Clothing,Men,Corporate,Standard,14,99.64,0.06,1311.26,89.62
ORD-43172,2022-03-14,2022-03-17,South,Electronics,Phones,Consumer,Second Class,12,1123.98,0.24,10250.7,1402.89
ORD-43173,2021-01-17,2021-01-18,South,Electronics,Phones,Corporate,Same Day,15,462.65,0.23,5343.61,625.44
ORD-43174,2023-10-26,2023-10-31,Northeast,Furniture,Beds,Corporate,Same Day,10,749.25,0.1,6743.25,1724.94
ORD-43175,2021-02-28,2021-03-07,South,Electronics,Tablets,Corporate,Same Day,10,1445.93,0.25,10844.48,1120.51
ORD-43176,2021-10-14,2021-10-15,West,Clothing,Men,Consumer,Standard,3,19.66,0.08,54.26,3.05
ORD-43177,2021-02-06,2021-02-08,North,Clothing,Kids,Corporate,Standard,7,80.08,0.03,543.74,185.68
ORD-43178,2021-11-16,2021-11-19,South,Electronics,Tablets,Consumer,Second Class,3,156.12,0.25,351.27,33.13
ORD-43179,2021-02-01,2021-02-06,Southwest,Electronics,Phones,Consumer,Same Day,11,346.93,0.24,2900.33,319.9
ORD-43180,2021-06-17,2021-06-18,Northeast,Electronics,Accessories,Consumer,First Class,7,714.24,0.07,4649.7,954.62
ORD-43181,2021-12-22,2021-12-24,Central,Electronics,Tablets,Home Office,Standard,3,1045.87,0.27,2290.46,238.48
ORD-43182,2023-07-11,2023-07-12,East,Electronics,Laptops,Consumer,Standard,7,1428.15,0.08,9197.29,633.86
ORD-43183,2022-09-24,2022-09-29,North,Electronics,Phones,Corporate,Second Class,2,427.63,0.09,778.29,49.65
ORD-43184,2023-06-09,2023-06-14,West,Groceries,Produce,Corporate,First Class,8,31.11,0.08,228.97,58.59
ORD-43185,2023-05-22,2023-05-27,Northeast,Electronics,Phones,Corporate,Second Class,6,418.78,0.07,2336.79,583.83
ORD-43186,2022-08-10,2022-08-15,South,Furniture,Chairs,Home Office,Standard,14,88.34,0.23,952.31,20.77
ORD-43187,2023-09-13,2023-09-19,South,Electronics,Accessories,Consumer,First Class,3,429.07,0.21,1016.9,102.03
ORD-43188,2022-03-23,2022-03-24,East,Furniture,Storage,Consumer,Same Day,13,715.14,0.07,8646.04,2550.19
ORD-43189,2022-04-30,2022-05-02,,Clothing,Women,Consumer,Same Day,12,74.21,0.08,819.28,219.73
ORD-43190,2023-06-09,2023-06-12,Central,Electronics,Tablets,Corporate,Second Class,5,1082.31,0.25,4058.66,510.68
ORD-43191,2021-09-18,2021-09-25,Northeast,Clothing,Sports,Consumer,Second Class,1,72.57,0.08,66.76,11.02
ORD-43192,2023-02-14,2023-02-17,South,Furniture,Tables,Corporate,Second Class,15,355.18,0.22,4155.61,479.3
ORD-43193,2023-05-10,2023-05-12,Northeast,Clothing,Women,Consumer,First Class,12,99.6,0.09,1087.63,79.96
ORD-43194,2023-03-15,2023-03-17,South,Clothing,Sports,Consumer,Standard,4,95.05,0.21,300.36,9.04
ORD-43195,2021-07-05,2021-07-09,North,Groceries,Snacks,Corporate,Standard,12,43.22,0.08,477.15,121.96
ORD-43196,2021-08-16,2021-08-17,West,Groceries,Beverages,Corporate,Standard,11,17.44,0.12,168.82,43.5
ORD-43197,2023-12-03,2023-12-06,Southwest,Clothing,Men,Corporate,Standard,7,113.97,0.21,630.25,75.47
ORD-43198,2023-09-16,2023-09-20,East,Groceries,Dairy,Consumer,Standard,6,45.24,0.1,244.3,70.04
ORD-43199,2022-09-17,2022-09-18,Northeast,Groceries,Beverages,Corporate,Standard,6,13.68,0.09,74.69,24.39
ORD-43200,2022-11-27,2022-11-30,Central,Groceries,Produce,Corporate,First Class,13,7.43,0.26,71.48,7.12
ORD-43201,2021-12-14,2021-12-19,East,Clothing,Kids,Corporate,Standard,1,104.08,0.1,93.67,5.23
ORD-43202,2021-10-30,2021-11-01,South,Furniture,Beds,Home Office,First Class,13,603.75,0.25,5886.56,644.76
ORD-43203,2023-07-26,2023-07-31,South,Clothing,Women,Consumer,Second Class,6,199.26,0.21,944.49,130.73
ORD-43204,2022-05-30,2022-06-06,East,Furniture,Chairs,Consumer,First Class,4,176.2,0.06,662.51,134.59
ORD-43205,2023-11-04,2023-11-06,East,Clothing,Sports,Consumer,Standard,10,130.69,0.09,1189.28,274.73
ORD-43206,2022-08-01,2022-08-08,North,Electronics,Laptops,Corporate,Same Day,15,264.02,0.04,3801.89,822.3
ORD-43207,2022-08-07,2022-08-09,South,Electronics,Phones,Consumer,Standard,14,1114.86,0.23,12018.19,1388.04
ORD-43208,2023-05-08,2023-05-13,East,Furniture,Chairs,Corporate,Second Class,11,418.27,0.09,4186.88,1000.91
ORD-43209,2021-08-29,2021-09-05,Northeast,Furniture,Storage,Corporate,First Class,7,213.64,0.04,1435.66,340.05
ORD-43210,2021-10-29,2021-11-05,Southwest,Electronics,Tablets,Corporate,Second Class,5,935.22,0.19,3787.64,469.56
ORD-43211,2022-07-13,2022-07-17,Southwest,Clothing,Sports,Corporate,Same Day,1,110.98,0.18,91.0,5.98
ORD-43212,2021-09-11,2021-09-13,East,Clothing,Women,Consumer,First Class,15,55.94,0.08,771.97,40.14
ORD-43213,2022-03-01,2022-03-08,East,Groceries,Beverages,Corporate,First Class,9,48.93,0.06,413.95,48.43
ORD-43214,2022-03-25,2022-03-30,East,Clothing,Men,Consumer,First Class,11,184.57,0.07,1888.15,654.57
ORD-43215,2023-02-25,2023-03-02,North,Groceries,Beverages,Consumer,Standard,11,41.45,0.04,437.71,131.86
ORD-43216,2021-03-23,2021-03-30,West,Clothing,Men,Corporate,Standard,12,77.76,0.11,830.48,270.07
ORD-43217,2022-02-13,2022-02-14,Southwest,Furniture,Tables,Corporate,Second Class,15,229.76,0.19,2791.58,69.32
ORD-43218,2023-05-16,2023-05-23,Central,Electronics,Tablets,Corporate,Standard,9,1482.73,0.27,9741.54,954.39
ORD-43219,2023-02-24,2023-02-26,North,Clothing,Kids,Corporate,Standard,2,84.59,0.07,157.34,12.89
ORD-43220,2021-10-05,2021-10-10,Southwest,Furniture,Chairs,Corporate,Standard,8,727.43,0.21,4597.36,457.34
ORD-43221,2023-10-10,2023-10-12,North,Clothing,Kids,Corporate,Same Day,13,165.61,0.08,1980.7,457.09
ORD-43222,2021-07-19,2021-07-21,West,Clothing,Sports,Consumer,Standard,13,118.96,0.1,1391.83,347.27
ORD-43223,2023-10-24,2023-10-31,South,Groceries,Beverages,Corporate,Second Class,3,39.86,0.22,93.27,3.52
ORD-43224,2023-06-24,2023-06-25,South,Clothing,Kids,Consumer,Standard,2,93.54,0.25,140.31,3.52
ORD-43225,2022-08-16,2022-08-19,Northeast,Clothing,Kids,Consumer,Standard,11,151.44,0.08,1532.57,84.49
ORD-43226,2021-07-08,2021-07-15,Central,Groceries,Produce,Corporate,Standard,8,24.33,0.29,138.19,16.93
ORD-43227,2023-06-15,2023-06-16,North,Groceries,Dairy,Consumer,First Class,1,18.49,0.03,17.94,3.9
ORD-43228,2021-11-21,2021-11-22,West,Clothing,Women,Corporate,First Class,6,93.8,0.06,529.03,117.09
ORD-43229,2021-01-20,2021-01-21,Central,Clothing,Kids,Home Office,Standard,1,123.04,0.27,89.82,3.23
ORD-43230,2021-03-21,2021-03-23,West,Electronics,Tablets,Corporate,Second Class,10,1197.55,0.11,10658.19,1569.1
ORD-43231,2023-11-05,2023-11-07,East,Furniture,Tables,Corporate,Standard,14,798.31,0.11,9946.94,2947.29
ORD-43232,2022-10-07,2022-10-14,Southwest,Furniture,Beds,Home Office,Second Class,9,649.03,0.21,4614.6,528.47
ORD-43233,2021-07-01,2021-07-02,East,Groceries,Snacks,Corporate,Standard,11,35.9,0.09,359.36,49.82
ORD-43234,2021-07-22,2021-07-25,Central,Clothing,Women,Consumer,Second Class,9,126.85,0.27,833.4,113.34
ORD-43235,2022-03-25,2022-03-27,North,Electronics,Phones,Home Office,Standard,14,902.88,0.06,11881.9,2694.88
ORD-43236,2023-08-16,2023-08-23,Northeast,Electronics,Accessories,Consumer,Standard,7,916.32,0.1,5772.82,1184.63
ORD-43237,2022-12-02,2022-12-03,South,Electronics,Phones,Consumer,First Class,14,468.12,0.26,4849.72,160.33
ORD-43238,2021-05-22,2021-05-23,South,Clothing,Men,Consumer,Standard,7,87.78,0.25,460.85,32.87
ORD-43239,2021-08-26,2021-09-01,Northeast,Electronics,Accessories,Consumer,First Class,9,1254.17,0.07,10497.4,3614.25
ORD-43240,2021-05-18,2021-05-25,Southwest,Groceries,Dairy,Consumer,Same Day,14,34.94,0.18,401.11,35.72
ORD-43241,2022-02-17,2022-02-19,North,Groceries,Produce,Consumer,Second Class,8,22.75,0.08,167.44,50.31
ORD-43242,2023-05-28,2023-05-31,West,Electronics,Phones,Consumer,Second Class,10,495.41,0.09,4508.23,1464.18
ORD-43243,2021-02-20,2021-02-27,Southwest,Clothing,Men,Consumer,Second Class,15,17.83,0.2,213.96,20.63
ORD-43244,2022-06-23,2022-06-27,Southwest,Groceries,Snacks,Consumer,First Class,3,48.1,0.23,111.11,10.04
ORD-43245,2021-04-24,2021-05-01,North,Groceries,Snacks,Corporate,Second Class,10,39.66,0.07,368.84,32.07
ORD-43246,2023-03-11,2023-03-16,North,Clothing,Women,Consumer,Standard,7,31.25,0.07,203.44,27.29
ORD-43247,2023-06-14,2023-06-15,West,Groceries,Beverages,Corporate,Standard,8,6.91,0.1,49.75,5.52
ORD-43248,2023-08-09,2023-08-14,West,Furniture,Tables,Consumer,First Class,4,519.87,0.09,1892.33,641.54
ORD-43249,2023-01-19,2023-01-22,East,Clothing,Kids,Home Office,Standard,12,199.1,0.1,2150.28,161.62
ORD-43250,2022-11-06,2022-11-13,Central,Groceries,Snacks,Consumer,Standard,11,17.79,0.27,142.85,15.59
ORD-43251,2022-09-13,2022-09-14,Northeast,Clothing,Sports,Consumer,Second Class,6,185.74,0.05,1058.72,250.95
ORD-43252,2021-06-12,2021-06-14,Northeast,Furniture,Storage,Consumer,Standard,9,181.41,0.08,1502.07,82.21
ORD-43253,2021-07-30,2021-08-02,West,Clothing,Women,Corporate,Second Class,8,144.89,0.07,1077.98,305.12
ORD-43254,2023-06-16,2023-06-20,Southwest,Furniture,Chairs,Consumer,Same Day,6,412.79,0.19,2006.16,179.96
ORD-43255,2023-02-24,2023-03-02,Central,Electronics,Tablets,Corporate,Standard,7,387.62,0.25,2035.01,82.74
ORD-43256,2023-02-21,2023-02-23,Southwest,Clothing,Sports,Corporate,First Class,4,86.99,0.23,267.93,30.2
ORD-43257,2023-09-27,2023-10-02,Southwest,Groceries,Snacks,Home Office,Standard,5,8.48,0.21,33.5,2.97
ORD-43258,2021-10-08,2021-10-15,Southwest,Furniture,Beds,Consumer,First Class,14,273.25,0.23,2945.64,380.75
ORD-43259,2022-02-01,2022-02-03,West,Clothing,Sports,Corporate,Standard,8,186.88,0.11,1330.59,274.84
ORD-43260,2023-06-26,2023-07-02,South,Groceries,Snacks,Corporate,Standard,12,16.18,0.21,,7.95
ORD-43261,2022-02-20,2022-02-24,East,Electronics,Tablets,Home Office,Second Class,11,555.77,0.08,5624.39,898.72
ORD-43262,2021-03-21,2021-03-23,North,Groceries,Dairy,Home Office,Standard,7,5.64,0.05,37.51,10.13
ORD-43263,2023-12-05,2023-12-11,,Groceries,Snacks,Consumer,Second Class,6,14.21,0.24,64.8,1.53
ORD-43264,2023-01-20,2023-01-25,Northeast,Groceries,Beverages,Corporate,Second Class,7,11.54,0.08,74.32,9.71
ORD-43265,2023-05-31,2023-06-03,Northeast,Electronics,Phones,Consumer,Standard,1,1392.38,0.07,1294.91,260.87
ORD-43266,2023-11-26,2023-11-30,South,Groceries,Snacks,Consumer,First Class,7,20.72,0.24,110.23,14.2
ORD-43267,2022-04-29,2022-05-03,Central,Groceries,Dairy,Corporate,Same Day,8,32.58,0.28,187.66,15.69
ORD-43268,2023-12-18,2023-12-19,South,Groceries,Snacks,Corporate,Standard,6,26.81,0.22,125.47,13.75
ORD-43269,2022-07-23,2022-07-27,Northeast,Clothing,Sports,Consumer,Standard,1,127.27,0.07,118.36,10.06
ORD-43270,2022-02-26,2022-03-04,Central,Groceries,Produce,Consumer,First Class,4,5.77,0.25,17.31,0.85
ORD-43271,2021-08-25,2021-08-31,North,Furniture,Chairs,Consumer,Second Class,13,679.44,0.06,8302.76,1383.61
ORD-43272,2021-07-06,2021-07-09,East,Electronics,Accessories,Consumer,Standard,5,869.19,0.07,4041.73,1117.15
ORD-43273,2023-11-21,2023-11-28,North,Electronics,Accessories,Consumer,First Class,10,381.09,0.04,3658.46,1179.19
ORD-43274,2021-05-21,2021-05-26,Northeast,Furniture,Beds,Home Office,Standard,5,348.07,0.04,1670.74,459.94
ORD-43275,2021-09-28,2021-09-30,Northeast,Clothing,Men,Consumer,Second Class,7,29.09,0.04,195.48,23.81
ORD-43276,2022-04-27,2022-05-04,South,Clothing,Women,Consumer,Standard,9,133.76,0.21,951.03,94.34
ORD-43277,2023-10-30,2023-11-04,Southwest,Electronics,Laptops,Corporate,First Class,14,271.85,0.19,3082.78,398.57
ORD-43278,2021-04-06,2021-04-07,East,Electronics,Tablets,Consumer,First Class,7,1165.8,0.09,7426.15,2454.67
ORD-43279,2021-01-26,2021-02-01,West,Clothing,Kids,Corporate,Standard,2,125.27,0.08,230.5,29.1
ORD-43280,2021-06-01,2021-06-02,Southwest,Furniture,Chairs,Corporate,Standard,15,367.19,0.23,4241.04,235.18
ORD-43281,2022-08-31,2022-09-02,Southwest,Furniture,Chairs,Consumer,Second Class,2,554.51,0.21,876.13,79.42
ORD-43282,2023-10-25,2023-10-29,Southwest,Clothing,Men,Consumer,First Class,13,116.1,0.23,1162.16,121.55
ORD-43283,2022-04-10,2022-04-12,East,Clothing,Men,Corporate,Standard,15,80.78,0.09,1102.65,323.71
ORD-43284,2023-04-08,2023-04-09,East,Clothing,Sports,Corporate,First Class,1,109.04,0.1,98.14,23.56
ORD-43285,2022-09-15,2022-09-19,Northeast,Clothing,Kids,Consumer,Standard,9,48.07,0.07,402.35,88.92
ORD-43286,2022-08-04,2022-08-06,Northeast,Clothing,Women,Corporate,Second Class,1,64.66,0.1,58.19,20.31
ORD-43287,2022-02-07,2022-02-14,West,Clothing,Men,Consumer,First Class,12,60.45,0.12,638.35,41.32
ORD-43288,2023-10-27,2023-11-02,East,Clothing,Kids,Consumer,First Class,11,166.3,0.11,1628.08,414.69
ORD-43289,2023-09-25,2023-09-29,East,Groceries,Dairy,Consumer,First Class,1,16.71,0.06,15.71,3.35
ORD-43290,2022-09-11,2022-09-18,West,Groceries,Snacks,Home Office,Standard,5,40.84,0.07,189.91,49.45
ORD-43291,2022-07-18,2022-07-24,East,Electronics,Tablets,Corporate,First Class,11,378.58,0.07,3872.87,914.46
ORD-43292,2021-08-17,2021-08-20,East,Electronics,Tablets,Corporate,Second Class,2,225.76,0.1,406.37,83.92
ORD-43293,2021-07-25,2021-07-26,North,Clothing,Women,Home Office,Standard,8,122.74,0.04,942.64,328.78
ORD-43294,2023-06-09,2023-06-14,Central,Groceries,Produce,Consumer,Second Class,13,31.41,0.27,298.08,36.62
ORD-43295,2022-04-19,2022-04-23,East,Clothing,Kids,Corporate,Standard,4,144.17,0.06,542.08,47.87
ORD-43296,2022-09-27,2022-10-03,Southwest,Electronics,Laptops,Consumer,Standard,3,682.72,0.2,1638.53,135.71
ORD-43297,2022-04-28,2022-05-03,Northeast,Electronics,Phones,Home Office,First Class,10,146.15,0.07,1359.19,270.35
ORD-43298,2023-12-21,2023-12-24,Central,Electronics,Phones,Corporate,First Class,11,293.29,0.24,2451.9,99.18
ORD-43299,2022-07-27,2022-08-03,East,Clothing,Kids,Consumer,Second Class,6,33.64,0.08,185.69,57.31
ORD-43300,2023-06-19,2023-06-21,Southwest,Groceries,Snacks,Consumer,Standard,14,22.94,0.2,256.93,9.78
ORD-43301,2023-03-13,2023-03-20,,Furniture,Storage,Consumer,Standard,5,108.15,0.23,416.38,24.16
ORD-43302,2021-10-01,2021-10-08,North,Clothing,Sports,Corporate,Second Class,14,157.17,0.08,2024.35,420.98
ORD-43303,2023-01-17,2023-01-22,South,Electronics,Phones,Consumer,Standard,3,936.89,0.24,2136.11,99.68
ORD-43304,2022-08-18,2022-08-22,Southwest,Electronics,Tablets,Consumer,Standard,14,820.18,0.19,9300.84,548.67
ORD-43305,2023-09-16,2023-09-22,North,Clothing,Women,Corporate,Standard,13,123.72,0.07,1495.77,316.82
ORD-43306,2023-06-13,2023-06-20,South,Groceries,Beverages,Consumer,Standard,1,14.26,0.21,11.27,0.78
ORD-43307,2021-02-10,2021-02-13,South,Furniture,Storage,Corporate,Second Class,4,766.12,0.21,2420.94,279.11
ORD-43308,2022-08-19,2022-08-20,East,Clothing,Women,Consumer,Standard,11,119.14,0.1,1179.49,123.28
ORD-43309,2021-11-30,2021-12-05,North,Electronics,Accessories,Consumer,Same Day,15,116.09,0.07,1619.46,399.61
ORD-43310,2021-11-24,2021-11-25,Central,Electronics,Accessories,Corporate,Standard,15,1302.47,0.23,15043.53,2023.74
ORD-43311,2023-03-11,2023-03-18,Northeast,Groceries,Beverages,Consumer,Standard,7,31.21,0.1,196.62,48.4
ORD-43312,2022-03-27,2022-03-28,North,Clothing,Women,Consumer,Second Class,13,149.12,0.07,1802.86,622.19
ORD-43313,2023-05-26,2023-05-28,South,Furniture,Chairs,Corporate,Standard,6,264.43,0.22,1237.53,142.84
ORD-43314,2023-12-15,2023-12-18,Northeast,Electronics,Laptops,Consumer,Standard,7,538.56,0.09,3430.63,954.16
ORD-43315,2022-06-14,2022-06-21,West,Electronics,Phones,Consumer,Same Day,3,951.14,0.06,2682.21,526.12
ORD-43316,2023-02-23,2023-02-24,East,Groceries,Produce,Corporate,First Class,6,13.48,0.06,76.03,14.54
ORD-43317,2022-10-09,2022-10-12,East,Furniture,Storage,Home Office,Standard,9,314.05,0.09,2572.07,343.18
ORD-43318,2021-04-04,2021-04-10,Central,Electronics,Accessories,Corporate,Standard,7,891.73,0.29,4431.9,580.13
ORD-43319,2022-03-02,2022-03-06,East,Groceries,Produce,Consumer,Second Class,7,46.32,0.1,291.82,75.82
ORD-43320,2023-09-09,2023-09-10,Southwest,Electronics,Accessories,Corporate,First Class,1,769.79,0.22,600.44,36.59
ORD-43321,2023-12-02,2023-12-09,West,Electronics,Phones,Home Office,Standard,11,444.14,0.11,4348.13,612.1
ORD-43322,2023-08-28,2023-09-04,Central,Groceries,Dairy,Consumer,Standard,2,31.27,0.23,48.16,6.42
ORD-43323,2023-07-31,2023-08-04,Northeast,Groceries,Beverages,Consumer,First Class,9,38.34,0.07,320.91,26.27
ORD-43324,2023-03-17,2023-03-23,South,Electronics,Accessories,Consumer,Second Class,13,1192.55,0.25,11627.36,484.43
ORD-43325,2023-09-06,2023-09-07,East,Furniture,Beds,Home Office,First Class,5,136.09,0.08,626.01,47.42
ORD-43326,2023-02-26,2023-03-02,North,Electronics,Phones,Consumer,Second Class,4,1158.93,0.09,4218.51,855.61
