order_id,order_date,ship_date,region,category,sub_category,customer_segment,ship_mode,quantity,unit_price,discount,sales,profit
ORD-39507,10-04-21,13-04-21,North,Groceries,Dairy,Corporate,First Class,11,22.69,0.06,234.61,50.31
ORD-39508,25-01-22,30-01-22,Southwest,Furniture,Storage,Corporate,Standard,15,392.81,0.19,4772.64,185.95
ORD-39509,20-12-22,22-12-22,Northeast,Electronics,Tablets,Corporate,Second Class,4,430.68,0.04,1653.81,479.96
ORD-39510,22-05-22,25-05-22,West,Clothing,Women,Home Office,Second Class,15,73.56,0.09,1004.09,306.03
ORD-39511,18-07-21,23-07-21,West,Clothing,Sports,Consumer,Second Class,2,157.22,0.12,276.71,78.2
ORD-39513,23-11-23,29-11-23,South,Furniture,Chairs,Home Office,Standard,8,688.24,0.26,4074.38,458.63
ORD-39514,22-06-21,24-06-21,East,Groceries,Beverages,Consumer,Second Class,1,36.94,0.06,34.72,3.37
ORD-39515,15-04-23,17-04-23,West,Electronics,Phones,Consumer,First Class,6,1440.17,0.09,7863.33,593.73
ORD-39516,23-08-22,29-08-22,South,Furniture,Tables,Corporate,Standard,7,312.29,0.24,1661.38,53.83
ORD-39518,07-04-23,10-04-23,Southwest,Electronics,Tablets,Consumer,Standard,9,671.85,0.2,4837.32,304.22
ORD-39519,11-12-23,15-12-23,North,Electronics,Accessories,Corporate,Same Day,15,731.47,0.09,9984.57,712.99
ORD-39520,09-05-23,13-05-23,Central,Electronics,Accessories,Corporate,Standard,12,564.7,0.24,5150.06,159.21
ORD-39521,19-03-21,26-03-21,East,Clothing,Women,Home Office,Same Day,5,30.71,0.06,144.34,18.35
ORD-39522,06-11-23,12-11-23,East,Electronics,Accessories,Home Office,Standard,1,169.85,0.09,154.56,16.16
ORD-39523,17-09-21,22-09-21,North,Electronics,Phones,Corporate,First Class,3,1455.97,0.08,4018.48,1328.06
ORD-39524,15-11-23,16-11-23,East,Groceries,Produce,Corporate,Standard,15,9.29,0.09,126.81,22.01
ORD-39525,02-10-21,03-10-21,East,Groceries,Beverages,Home Office,Second Class,15,4.44,0.07,61.94,9.79
ORD-39526,24-02-23,26-02-23,Central,Electronics,Phones,Consumer,Second Class,5,1351.2,0.25,5067,200.09
ORD-39527,13-05-22,15-05-22,North,Electronics,Laptops,Corporate,Second Class,4,91.59,0.04,351.71,55.19
ORD-39528,22-10-21,27-10-21,Central,Electronics,Phones,Consumer,Standard,3,647.47,0.27,1417.96,180.22
ORD-39529,06-06-22,09-06-22,East,Clothing,Women,Consumer,Standard,5,106.56,0.07,495.5,112
ORD-39530,20-05-21,25-05-21,Central,Groceries,Dairy,Corporate,First Class,15,36.08,0.24,411.31,20.26
ORD-39531,01-11-21,02-11-21,East,Groceries,Beverages,Corporate,First Class,14,28.69,0.09,365.51,58.61
ORD-39532,04-05-23,09-05-23,North,Clothing,Sports,Consumer,Standard,15,142.07,0.06,2003.19,541.65
ORD-39533,26-05-23,30-05-23,South,Electronics,Tablets,Home Office,Second Class,10,364.17,0.23,2804.11,351.41
ORD-39534,01-03-21,02-03-21,West,Electronics,Laptops,Corporate,Second Class,15,1434.08,0.06,20220.53,5074.15
ORD-39535,17-01-23,22-01-23,Southwest,Groceries,Snacks,Home Office,Standard,14,43.19,0.22,471.63,27.46
ORD-39536,14-11-22,18-11-22,East,Groceries,Produce,Consumer,First Class,11,39.64,0.06,409.88,136.16
ORD-39537,11-01-22,15-01-22,West,Electronics,Tablets,Consumer,Same Day,9,878.73,0.09,7196.8,1658.78
ORD-39538,07-02-23,14-02-23,Southwest,Clothing,Kids,Consumer,Second Class,5,162.33,0.19,657.44,66.43
ORD-39539,09-07-23,13-07-23,West,Electronics,Laptops,Consumer,First Class,11,595.25,0.07,6089.41,1607.03
ORD-39540,23-01-23,29-01-23,Central,Electronics,Accessories,Consumer,Standard,4,220.28,0.27,643.22,60.37
ORD-39541,01-03-22,08-03-22,Central,Furniture,Tables,Corporate,Standard,3,517.27,0.25,1163.86,153.93
ORD-39542,17-02-22,19-02-22,Northeast,Electronics,Accessories,Consumer,Second Class,9,152.18,0.1,1232.66,104.77
ORD-39543,14-04-23,17-04-23,East,Electronics,Accessories,Consumer,Second Class,15,1117.2,0.07,15584.94,1029.91
ORD-39544,21-06-22,25-06-22,West,Clothing,Women,Corporate,Standard,5,166.72,0.09,758.58,89.71
ORD-39545,11-09-23,17-09-23,Northeast,Clothing,Sports,Consumer,Standard,13,79.52,0.05,982.07,96.12
ORD-39546,14-10-21,17-10-21,North,Clothing,Men,Consumer,Second Class,4,18.37,0.07,68.34,20.14
ORD-39547,13-01-22,18-01-22,Central,Clothing,Men,Consumer,First Class,8,139.4,0.26,825.25,84.43
ORD-39548,30-12-23,04-01-24,Central,Electronics,Phones,Home Office,Second Class,14,1142.26,0.28,11513.98,1339.21
ORD-39549,09-01-23,12-01-23,Southwest,Clothing,Men,Consumer,Second Class,3,53.34,0.23,123.22,13.95
ORD-39550,30-03-21,31-03-21,East,Electronics,Accessories,Consumer,Second Class,12,807.49,0.08,8914.69,1632.44
ORD-39551,14-04-22,17-04-22,Northeast,Furniture,Storage,Consumer,Second Class,10,534.2,0.05,5074.9,768.68
ORD-39552,29-01-21,01-02-21,East,Groceries,Beverages,Consumer,First Class,9,14.9,0.08,123.37,42.24
ORD-39553,29-06-23,04-07-23,North,Clothing,Women,Corporate,Standard,2,176.22,0.04,338.34,93.14
ORD-39554,07-06-22,14-06-22,South,Groceries,Dairy,Consumer,Standard,6,14.86,0.24,67.76,3.12
ORD-39555,27-03-23,02-04-23,East,Electronics,Tablets,Consumer,Standard,7,1118.58,0.07,7281.96,769.73
ORD-39556,20-10-21,27-10-21,South,Clothing,Men,Consumer,First Class,15,149.96,0.23,1732.04,157.72
ORD-39557,11-03-21,18-03-21,West,Clothing,Sports,Consumer,Standard,10,134.41,0.1,1209.69,145.3
ORD-39558,04-01-21,05-01-21,East,Clothing,Women,Corporate,Same Day,6,89.04,0.07,496.84,85.95
ORD-39559,10-12-23,14-12-23,South,Groceries,Beverages,Home Office,Standard,9,20.64,0.22,144.89,6.79
ORD-39561,23-05-23,28-05-23,Southwest,Clothing,Sports,Consumer,First Class,5,15.09,0.19,61.11,7.84
ORD-39562,01-11-22,02-11-22,South,Groceries,Produce,Corporate,Same Day,3,43.31,0.23,100.05,4.26
ORD-39563,06-07-21,11-07-21,West,Electronics,Phones,Consumer,Standard,9,1337.23,0.06,11312.97,2950.35
ORD-39564,04-02-21,07-02-21,Southwest,Clothing,Kids,Corporate,Standard,1,89.14,0.19,72.2,3.13
ORD-39565,16-09-22,20-09-22,Northeast,Furniture,Chairs,Home Office,Second Class,13,349.52,0.05,4316.57,717.76
ORD-39566,29-07-21,03-08-21,Southwest,Electronics,Laptops,Consumer,Standard,13,1081.23,0.19,11385.35,436.15
ORD-39567,12-07-21,17-07-21,Central,Clothing,Kids,Consumer,First Class,2,113.67,0.29,161.41,16.02
ORD-39568,25-09-22,26-09-22,Northeast,Clothing,Sports,Consumer,Standard,3,165.86,0.07,462.75,106.62
ORD-39569,28-01-21,31-01-21,West,Groceries,Produce,Consumer,Standard,8,13.26,0.11,94.41,26.75
ORD-39570,03-01-22,09-01-22,Central,Groceries,Produce,Corporate,Standard,1,49.02,0.28,35.29,4.58
ORD-39571,17-04-23,22-04-23,East,Groceries,Snacks,Corporate,Same Day,10,32.22,0.06,302.87,45.97
ORD-39572,06-02-22,11-02-22,East,Clothing,Men,Home Office,Second Class,13,143.16,0.09,1693.58,215.91
ORD-39573,28-09-23,04-10-23,East,Electronics,Tablets,Consumer,Second Class,11,448.69,0.08,4540.74,410.65
ORD-39574,24-06-23,01-07-23,East,Groceries,Produce,Home Office,First Class,7,22.43,0.06,147.59,28.27
ORD-39575,23-07-21,26-07-21,Southwest,Clothing,Sports,Consumer,First Class,9,140.05,0.22,983.15,34.37
ORD-39576,04-06-22,10-06-22,Central,Electronics,Accessories,Corporate,Standard,11,618.61,0.26,5035.49,603.99
ORD-39577,14-11-21,15-11-21,North,Electronics,Tablets,Consumer,Standard,9,843.09,0.05,7208.42,1010.5
ORD-39578,13-10-22,18-10-22,Northeast,Electronics,Phones,Consumer,Second Class,4,1036.58,0.09,3773.15,515.38
ORD-39579,19-11-21,22-11-21,South,Furniture,Chairs,Consumer,Standard,9,123.17,0.23,853.57,103.76
ORD-39580,18-01-22,21-01-22,Central,Electronics,Accessories,Consumer,Same Day,2,1119.21,0.25,1678.82,211.2
ORD-39581,05-10-22,09-10-22,Central,Groceries,Snacks,Consumer,Same Day,6,28.35,0.28,122.47,14.7
ORD-39582,24-06-22,01-07-22,East,Groceries,Beverages,Consumer,Same Day,11,30.2,0.05,315.59,92.08
ORD-39583,24-03-23,31-03-23,Central,Furniture,Storage,Corporate,First Class,6,771.46,0.24,3517.86,131.43
ORD-39584,26-06-23,02-07-23,South,Furniture,Chairs,Consumer,Same Day,3,769.07,0.22,1799.62,121.7
ORD-39585,12-11-23,16-11-23,North,Clothing,Kids,Consumer,Standard,4,26.74,0.08,98.4,32.85
ORD-39586,13-04-21,16-04-21,Northeast,Clothing,Men,Home Office,First Class,3,194.1,0.04,559.01,68.1
ORD-39587,01-06-21,05-06-21,West,Clothing,Men,Home Office,First Class,3,156.83,0.07,437.56,36.01
ORD-39588,04-06-22,08-06-22,South,Electronics,Accessories,Consumer,Second Class,7,1300.94,0.23,7012.07,316.38
ORD-39589,03-12-23,06-12-23,North,Furniture,Beds,Corporate,Same Day,5,689.03,0.04,3307.34,647.88
ORD-39590,14-02-22,15-02-22,South,Clothing,Men,Corporate,Standard,12,147.71,0.25,1329.39,145.32
ORD-39591,26-10-23,30-10-23,East,Groceries,Produce,Home Office,First Class,15,37.93,0.07,529.12,131.02
ORD-39592,16-02-21,21-02-21,Central,Clothing,Kids,Consumer,First Class,10,104.66,0.25,784.95,81.33
ORD-39593,24-05-23,28-05-23,North,Electronics,Phones,Home Office,First Class,8,438.61,0.07,3263.26,847.31
ORD-39594,23-05-23,28-05-23,East,Electronics,Laptops,Consumer,Same Day,14,707.16,0.05,9405.23,1398.28
ORD-39596,09-08-23,12-08-23,Central,Electronics,Accessories,Consumer,Same Day,1,664.7,0.27,485.23,65.15
ORD-39597,17-01-21,22-01-21,North,Electronics,Phones,Consumer,Same Day,2,196.7,0.04,377.66,54.89
ORD-39598,18-02-21,24-02-21,Southwest,Furniture,Tables,Consumer,First Class,2,772.86,0.19,1252.03,165.24
ORD-39599,27-04-23,28-04-23,Southwest,Furniture,Tables,Corporate,Standard,9,538.02,0.19,3922.17,274.96
ORD-39600,08-07-22,15-07-22,Central,Groceries,Produce,Consumer,Second Class,12,28.94,0.28,250.04,32.97
ORD-39601,07-06-22,10-06-22,South,Clothing,Women,Corporate,Second Class,15,39.1,0.25,439.88,49.08
ORD-39602,28-04-21,30-04-21,North,Clothing,Sports,Corporate,First Class,13,193.49,0.06,2364.45,795.28
ORD-39603,12-04-21,17-04-21,East,Clothing,Women,Consumer,Same Day,6,47.02,0.1,253.91,57.55
ORD-39604,20-03-21,24-03-21,Central,Groceries,Beverages,Corporate,Same Day,8,45.2,0.28,260.35,12.83
ORD-39605,02-07-21,06-07-21,West,Electronics,Phones,Home Office,Second Class,5,715.77,0.07,3328.33,190.83
ORD-39606,09-01-22,15-01-22,South,Electronics,Phones,Consumer,Second Class,11,98.3,0.2,865.04,88.8
ORD-39607,15-04-21,22-04-21,South,Clothing,Sports,Consumer,Standard,9,183.49,0.22,1288.1,66.72
ORD-39608,11-06-21,18-06-21,Southwest,Clothing,Kids,Consumer,Standard,11,41.1,0.19,366.2,40.44
ORD-39609,18-08-22,22-08-22,Southwest,Groceries,Beverages,Consumer,Standard,8,5.48,0.21,34.63,1.02
ORD-39610,13-01-21,18-01-21,Central,Furniture,Tables,Consumer,Second Class,12,790.79,0.26,7022.22,722.03
ORD-39611,03-09-21,09-09-21,Central,Electronics,Laptops,Home Office,Second Class,4,76.25,0.28,219.6,28.74
ORD-39612,29-01-23,01-02-23,East,Clothing,Women,Consumer,Second Class,11,16.55,0.11,162.02,36.58
ORD-39613,15-09-22,19-09-22,Northeast,Electronics,Tablets,Home Office,Standard,14,564.62,0.08,7272.31,735.02
ORD-39614,25-08-23,29-08-23,East,Furniture,Storage,Corporate,Standard,14,208.24,0.09,2652.98,786.12
ORD-39615,06-05-21,11-05-21,South,Clothing,Kids,Corporate,First Class,7,161.45,0.24,858.91,72.92
ORD-39616,07-07-22,13-07-22,Northeast,Groceries,Produce,Consumer,First Class,1,6.19,0.09,5.63,0.44
ORD-39617,17-01-22,23-01-22,North,Furniture,Beds,Consumer,Standard,10,683.04,0.06,6420.58,1888.48
ORD-39618,29-05-23,31-05-23,West,Groceries,Dairy,Consumer,Standard,4,33.48,0.1,120.53,25.28
ORD-39619,19-06-22,26-06-22,Southwest,Clothing,Kids,Consumer,Standard,6,15.75,0.21,74.66,4.61
ORD-39620,29-01-22,01-02-22,Central,Clothing,Kids,Consumer,Standard,14,169.62,0.25,1781.01,68.98
ORD-39621,04-06-21,07-06-21,South,Clothing,Kids,Corporate,Same Day,1,132.12,0.22,103.05,5.01
ORD-39622,27-08-21,03-09-21,Southwest,Groceries,Snacks,Corporate,Standard,13,46.96,0.18,500.59,38.46
ORD-39623,17-03-22,22-03-22,South,Groceries,Beverages,Consumer,Second Class,7,18.44,0.2,103.26,12.33
ORD-39624,23-09-22,28-09-22,Central,Groceries,Snacks,Corporate,First Class,13,15.93,0.24,157.39,9.44
ORD-39625,07-12-22,12-12-22,South,Clothing,Men,Corporate,First Class,8,196.11,0.22,1223.73,116.34
ORD-39626,03-10-23,08-10-23,East,Clothing,Men,Corporate,Second Class,3,149.24,0.1,402.95,128.55
ORD-39627,21-03-23,25-03-23,West,Electronics,Phones,Consumer,Standard,14,353.55,0.07,4603.22,1281.08
ORD-39628,25-03-21,29-03-21,South,Groceries,Snacks,Home Office,Second Class,13,42.74,0.22,433.38,14.89
ORD-39629,05-07-22,12-07-22,East,Electronics,Phones,Consumer,Standard,9,712.62,0.07,5964.63,2004.24
ORD-39630,07-06-21,11-06-21,North,Furniture,Tables,Consumer,First Class,2,582.43,0.08,1071.67,92.25
ORD-39632,13-07-23,19-07-23,North,Furniture,Storage,Consumer,Second Class,4,257.31,0.07,957.19,200.76
ORD-39633,16-02-21,23-02-21,South,Clothing,Women,Home Office,Standard,3,48.59,0.23,112.24,15.43
ORD-39634,23-05-22,26-05-22,Central,Clothing,Kids,Corporate,Second Class,11,64.12,0.26,521.94,44.65
ORD-39635,23-09-22,28-09-22,West,Clothing,Kids,Consumer,Standard,8,170.72,0.09,1242.84,396.2
ORD-39636,22-04-22,27-04-22,West,Groceries,Snacks,Home Office,Standard,13,13.99,0.08,167.32,43.52
ORD-39637,26-07-21,27-07-21,South,Electronics,Phones,Consumer,Standard,6,717.55,0.24,3272.03,376.68
ORD-39638,18-12-22,20-12-22,North,Electronics,Tablets,Consumer,Standard,4,500.81,0.09,1822.95,548.65
ORD-39639,29-04-22,03-05-22,South,Clothing,Women,Consumer,Second Class,8,111.04,0.22,692.89,96.72
ORD-39640,31-12-23,04-01-24,North,Furniture,Storage,Consumer,Same Day,11,717.84,0.04,7580.39,1063.57
ORD-39641,05-11-23,06-11-23,South,Groceries,Produce,Corporate,First Class,1,42.27,0.22,32.97,0.8
ORD-39642,30-07-23,03-08-23,East,Groceries,Produce,Consumer,Standard,14,29.13,0.1,367.04,96.76
ORD-39643,09-02-21,13-02-21,North,Groceries,Snacks,Consumer,Standard,1,6.18,0.04,5.93,1.97
ORD-39644,04-01-21,09-01-21,North,Clothing,Kids,Corporate,First Class,9,12.5,0.08,103.5,22.78
ORD-39645,07-09-23,11-09-23,Central,Electronics,Phones,Consumer,Same Day,13,395.26,0.24,3905.17,220.48
ORD-39646,27-05-23,01-06-23,Northeast,Furniture,Beds,Home Office,Standard,10,794.92,0.09,7233.77,2464.61
ORD-39647,04-05-21,08-05-21,North,Electronics,Phones,Consumer,First Class,7,1074.92,0.09,6847.24,1344.41
ORD-39648,13-06-21,18-06-21,South,Electronics,Phones,Corporate,First Class,15,1040.61,0.21,12331.23,753.28
ORD-39649,21-05-22,25-05-22,West,Electronics,Tablets,Corporate,First Class,11,231.5,0.08,2342.78,251.19
ORD-39650,04-09-22,06-09-22,South,Groceries,Snacks,Home Office,First Class,3,38.06,0.22,89.06,9.52
ORD-39651,09-07-22,12-07-22,Central,Electronics,Laptops,Corporate,Standard,6,1213.08,0.26,5386.08,376.48
ORD-39652,01-11-21,03-11-21,Central,Clothing,Sports,Home Office,First Class,2,37.68,0.26,55.77,5.97
ORD-39654,13-06-22,15-06-22,South,Groceries,Beverages,Consumer,Standard,15,6.84,0.24,77.98,4.59
ORD-39655,29-05-23,05-06-23,Northeast,Clothing,Men,Corporate,Second Class,12,142.15,0.06,1603.45,484.6
ORD-39656,05-03-22,08-03-22,West,Groceries,Beverages,Corporate,Standard,5,22.2,0.1,99.9,27.82
ORD-39657,16-01-21,17-01-21,Northeast,Furniture,Tables,Consumer,Second Class,13,117.67,0.09,1392.04,244.64
ORD-39658,14-03-23,15-03-23,Central,Clothing,Men,Consumer,Standard,6,95.65,0.26,424.69,39.13
ORD-39659,20-08-23,23-08-23,North,Furniture,Beds,Consumer,Standard,14,328.27,0.07,4274.08,1020.56
ORD-39660,14-05-21,19-05-21,North,Electronics,Phones,Corporate,Standard,8,217.27,0.07,1616.49,288.2
ORD-39661,06-01-21,07-01-21,East,Electronics,Accessories,Corporate,Second Class,3,963.36,0.1,2601.07,249.77
ORD-39662,09-05-23,10-05-23,South,Furniture,Beds,Corporate,Standard,13,204.14,0.25,1990.36,79.55
ORD-39663,12-02-21,18-02-21,South,Electronics,Phones,Consumer,Standard,7,700.25,0.26,3627.3,456.22
ORD-39664,30-03-23,04-04-23,Northeast,Clothing,Men,Home Office,Standard,9,103.35,0.07,865.04,289.64
ORD-39665,18-11-21,23-11-21,Central,Groceries,Dairy,Consumer,Second Class,14,22.21,0.24,236.31,17.19
ORD-39666,18-03-22,19-03-22,Southwest,Electronics,Tablets,Home Office,Standard,6,233.05,0.21,1104.66,98.12
ORD-39667,04-10-22,09-10-22,West,Groceries,Produce,Home Office,Second Class,2,29.35,0.08,54,11.25
ORD-39668,14-07-22,19-07-22,East,Electronics,Laptops,Consumer,Same Day,2,885,0.1,1593,288.94
ORD-39669,31-10-23,06-11-23,Southwest,Furniture,Chairs,Corporate,Standard,7,411.92,0.23,2220.25,166.25
ORD-39670,20-03-21,26-03-21,South,Electronics,Phones,Corporate,Standard,12,1115.23,0.22,10438.55,1383.96
ORD-39671,05-05-22,10-05-22,West,Electronics,Laptops,Consumer,First Class,1,746.02,0.07,693.8,96.06
ORD-39672,24-01-22,26-01-22,North,Furniture,Beds,Consumer,Second Class,6,715.49,0.08,3949.5,1138.65
ORD-39673,20-08-22,22-08-22,Central,Groceries,Beverages,Consumer,Standard,11,47.2,0.26,384.21,43.83
ORD-39674,17-05-22,19-05-22,East,Furniture,Storage,Consumer,First Class,8,350.88,0.1,2526.34,799.8
ORD-39675,24-07-21,31-07-21,Northeast,Electronics,Tablets,Consumer,Standard,10,722.66,0.09,6576.21,635.72
ORD-39676,07-06-21,10-06-21,East,Electronics,Laptops,Corporate,Second Class,6,1112.95,0.11,5943.15,1294.87
ORD-39677,01-11-22,04-11-22,North,Furniture,Storage,Home Office,Second Class,12,718.21,0.06,8101.41,518.76
ORD-39678,09-12-23,13-12-23,South,Electronics,Phones,Consumer,Standard,5,189.14,0.24,718.73,73.22
ORD-39679,09-07-21,11-07-21,South,Furniture,Tables,Consumer,Same Day,14,663.75,0.25,6969.38,332.02
ORD-39680,23-06-21,25-06-21,East,Electronics,Phones,Consumer,Standard,9,1354.04,0.1,10967.72,2729.69
ORD-39681,10-12-23,17-12-23,Northeast,Groceries,Dairy,Consumer,Standard,13,3.64,0.09,43.06,5.91
ORD-39682,27-10-21,01-11-21,West,Electronics,Tablets,Corporate,Standard,8,219.3,0.09,1596.5,274.69
ORD-39683,13-03-23,14-03-23,North,Clothing,Men,Consumer,Standard,11,99.66,0.05,1041.45,149.78
ORD-39684,18-04-21,20-04-21,Central,Furniture,Chairs,Consumer,Standard,9,368.94,0.23,2556.75,84.72
ORD-39685,14-05-23,19-05-23,Central,Electronics,Phones,Consumer,Standard,6,1414.41,0.28,6110.25,495.59
ORD-39686,18-04-21,23-04-21,South,Furniture,Tables,Consumer,Second Class,11,544.06,0.2,4787.73,308.55
ORD-39687,14-03-21,17-03-21,South,Clothing,Women,Consumer,Second Class,5,151.5,0.2,606,67.45
ORD-39688,22-06-23,25-06-23,Northeast,Clothing,Women,Consumer,Standard,3,169.78,0.05,483.87,88.21
ORD-39689,11-07-23,14-07-23,South,Clothing,Women,Corporate,Standard,14,159.76,0.22,1744.58,199.33
ORD-39690,03-02-23,04-02-23,Northeast,Furniture,Tables,Consumer,Standard,8,469.14,0.05,3565.46,1216.19
ORD-39691,13-05-23,18-05-23,Southwest,Electronics,Accessories,Corporate,Second Class,5,877.28,0.2,3509.12,340.48
ORD-39692,02-05-22,07-05-22,North,Electronics,Phones,Consumer,Standard,10,233.82,0.07,2174.53,291.88
ORD-39693,01-01-23,03-01-23,Northeast,Clothing,Sports,Home Office,Standard,15,114.42,0.07,1596.16,531.15
ORD-39694,10-12-22,17-12-22,East,Electronics,Tablets,Consumer,Standard,13,1019.09,0.11,11790.87,2641.36
ORD-39695,28-01-23,03-02-23,West,Groceries,Dairy,Consumer,Standard,10,33.89,0.11,301.62,49.04
ORD-39696,26-12-23,28-12-23,North,Clothing,Kids,Consumer,Same Day,1,39.73,0.08,36.55,2.12
ORD-39697,15-07-23,19-07-23,East,Groceries,Produce,Home Office,Second Class,4,47.58,0.05,180.8,61.59
ORD-39698,21-04-23,22-04-23,North,Clothing,Kids,Consumer,First Class,11,32.97,0.04,348.16,36.63
ORD-39699,11-06-23,18-06-23,Southwest,Clothing,Kids,Corporate,First Class,7,122.81,0.21,679.14,36.58
ORD-39700,23-09-21,30-09-21,Northeast,Electronics,Accessories,Corporate,Second Class,4,424.18,0.04,1628.85,493.15
ORD-39701,22-01-22,27-01-22,East,Furniture,Tables,Consumer,Standard,6,383.36,0.08,2116.15,222.27
ORD-39702,05-04-21,12-04-21,East,Groceries,Dairy,Corporate,Standard,8,2.09,0.09,15.22,2.82
ORD-39703,19-09-22,21-09-22,East,Electronics,Accessories,Consumer,First Class,4,696.24,0.08,2562.16,694.2
ORD-39704,05-12-22,12-12-22,South,Groceries,Dairy,Corporate,Standard,2,16.79,0.23,25.86,1.99
ORD-39705,22-02-23,01-03-23,West,Groceries,Snacks,Consumer,Standard,4,16.23,0.09,59.08,19.5
ORD-39706,11-02-22,13-02-22,Northeast,Electronics,Phones,Home Office,Second Class,3,1411.84,0.08,3896.68,820.2
ORD-39707,14-04-22,20-04-22,Central,Groceries,Snacks,Corporate,Standard,14,27.37,0.28,275.89,8.36
ORD-39708,21-08-22,25-08-22,Northeast,Groceries,Beverages,Home Office,Second Class,6,9.65,0.1,52.11,15.22
ORD-39709,11-11-22,15-11-22,Central,Groceries,Beverages,Corporate,Standard,8,35.9,0.26,212.53,18.91
ORD-39710,22-04-21,25-04-21,Northeast,Furniture,Beds,Consumer,Second Class,1,218.25,0.06,205.16,56.37
ORD-39711,01-08-23,06-08-23,South,Electronics,Tablets,Consumer,Standard,8,395.32,0.25,2371.92,164.97
ORD-39712,24-06-23,01-07-23,North,Clothing,Men,Corporate,Same Day,1,107.3,0.05,101.93,5.8
ORD-39713,14-03-22,20-03-22,North,Clothing,Women,Home Office,Standard,12,77.77,0.03,905.24,45.49
ORD-39714,13-12-23,20-12-23,West,Electronics,Accessories,Corporate,Standard,14,951.39,0.07,12387.1,1674.32
ORD-39715,24-10-23,26-10-23,East,Clothing,Kids,Consumer,Same Day,11,142.24,0.05,1486.41,488.34
ORD-39716,11-05-22,14-05-22,South,Furniture,Tables,Corporate,Second Class,15,475.43,0.21,5633.85,233.23
ORD-39717,02-09-21,08-09-21,South,Electronics,Tablets,Corporate,First Class,15,813.48,0.25,9151.65,827.48
ORD-39718,17-06-21,19-06-21,North,Electronics,Laptops,Consumer,Standard,13,282.16,0.05,3484.68,679.44
ORD-39719,10-03-21,14-03-21,North,Electronics,Accessories,Consumer,Standard,9,1043.94,0.07,8737.78,2800.24
ORD-39720,03-09-23,04-09-23,North,Groceries,Dairy,Home Office,Standard,12,40.65,0.06,458.53,46.59
ORD-39721,05-10-22,08-10-22,South,Furniture,Tables,Consumer,Standard,11,741.97,0.22,6366.1,655.83
ORD-39722,02-09-21,06-09-21,East,Clothing,Women,Consumer,First Class,11,67.83,0.09,678.98,139.13
ORD-39723,12-06-22,16-06-22,West,Clothing,Women,Corporate,Standard,10,120.99,0.06,1137.31,214.89
ORD-39724,22-01-23,23-01-23,East,Groceries,Produce,Home Office,Second Class,6,21.07,0.11,112.51,11.05
ORD-39725,08-10-23,13-10-23,Southwest,Clothing,Sports,Corporate,Standard,13,144.4,0.18,1539.3,112.78
ORD-39726,03-08-23,08-08-23,North,Groceries,Dairy,Consumer,Standard,9,5.04,0.06,42.64,11.43
ORD-39727,28-06-21,30-06-21,West,Furniture,Storage,Corporate,Second Class,7,462.59,0.07,3011.46,841.73
ORD-39728,13-06-23,16-06-23,East,Furniture,Tables,Consumer,First Class,13,285.8,0.08,3418.17,221.64
ORD-39729,28-03-23,04-04-23,South,Clothing,Sports,Home Office,Standard,13,63.52,0.21,652.35,15.78
ORD-39730,23-09-22,27-09-22,West,Clothing,Women,Corporate,Standard,6,167.24,0.1,903.1,255.34
ORD-39731,15-06-21,21-06-21,Central,Clothing,Kids,Corporate,Standard,10,155.59,0.26,1151.37,33.38
ORD-39732,18-09-23,23-09-23,East,Electronics,Phones,Consumer,Second Class,2,1071.03,0.06,2013.54,387.32
ORD-39733,24-12-23,28-12-23,South,Electronics,Phones,Corporate,First Class,12,631.5,0.23,5835.06,304.58
ORD-39734,05-05-23,07-05-23,North,Furniture,Chairs,Corporate,Second Class,5,484.45,0.05,2301.14,143.51
ORD-39735,04-01-22,06-01-22,North,Electronics,Laptops,Consumer,Second Class,12,151.36,0.07,1689.18,261.1
ORD-39736,23-02-23,02-03-23,West,Furniture,Beds,Home Office,Second Class,8,357.44,0.11,2544.97,384.78
ORD-39737,31-12-22,02-01-23,West,Electronics,Laptops,Consumer,Second Class,1,617.65,0.09,562.06,183.61
ORD-39738,12-02-23,19-02-23,East,Groceries,Produce,Corporate,Same Day,13,7.74,0.06,94.58,22.96
ORD-39739,25-05-23,29-05-23,East,Electronics,Accessories,Corporate,Same Day,11,178.88,0.1,1770.91,194.01
ORD-39740,04-01-22,11-01-22,South,Electronics,Laptops,Corporate,Standard,2,266.71,0.21,421.4,36.91
ORD-39741,20-12-23,21-12-23,Northeast,Furniture,Chairs,Consumer,Second Class,11,696.3,0.1,6893.37,2144.64
ORD-39742,29-07-23,03-08-23,Central,Groceries,Produce,Consumer,First Class,5,41.99,0.26,155.36,8.06
ORD-39743,05-10-21,12-10-21,Southwest,Clothing,Women,Corporate,Standard,10,178.74,0.21,1412.05,37.24
ORD-39744,23-01-23,28-01-23,Central,Groceries,Produce,Corporate,Standard,6,48.68,0.27,213.22,18.99
ORD-39745,30-10-21,04-11-21,East,Furniture,Tables,Corporate,Standard,14,467.8,0.08,6025.26,429.74
ORD-39746,07-04-22,09-04-22,Southwest,Furniture,Tables,Consumer,Standard,5,372.78,0.19,1509.76,210.39
ORD-39747,10-06-23,11-06-23,Southwest,Groceries,Dairy,Consumer,Second Class,11,24.82,0.2,218.42,13.29
ORD-39748,06-11-22,10-11-22,East,Clothing,Men,Consumer,Standard,13,156.23,0.11,1807.58,385.43
